n,switching_ratio,rounds
100000,0,20
100000,0,23
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,23
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,24
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,23
100000,0,25
100000,0,19
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,23
100000,0,22
100000,0,22
100000,0,22
100000,0,20
100000,0,23
100000,0,22
100000,0,22
100000,0,22
100000,0,22
100000,0,22
100000,0,22
100000,0,20
100000,0,19
100000,0,23
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,23
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,23
100000,0,20
100000,0,20
100000,0,23
100000,0,21
100000,0,26
100000,0,21
100000,0,19
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,20
100000,0,20
100000,0,19
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,22
100000,0,23
100000,0,21
100000,0,21
100000,0,23
100000,0,23
100000,0,23
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,24
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,23
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,19
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,19
100000,0,22
100000,0,20
100000,0,22
100000,0,22
100000,0,23
100000,0,21
100000,0,20
100000,0,19
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,19
100000,0,21
100000,0,24
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,24
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,19
100000,0,22
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,19
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,19
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,19
100000,0,27
100000,0,20
100000,0,19
100000,0,22
100000,0,23
100000,0,20
100000,0,19
100000,0,24
100000,0,22
100000,0,24
100000,0,19
100000,0,22
100000,0,22
100000,0,21
100000,0,23
100000,0,18
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,23
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,22
100000,0,19
100000,0,22
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,22
100000,0,22
100000,0,19
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,19
100000,0,23
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,23
100000,0,23
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,24
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,20
100000,0,23
100000,0,19
100000,0,22
100000,0,23
100000,0,21
100000,0,22
100000,0,20
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,20
100000,0,22
100000,0,23
100000,0,19
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,22
100000,0,21
100000,0,19
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,19
100000,0,21
100000,0,21
100000,0,19
100000,0,23
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,23
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,23
100000,0,24
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,23
100000,0,24
100000,0,20
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,23
100000,0,19
100000,0,19
100000,0,20
100000,0,23
100000,0,20
100000,0,19
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,25
100000,0,22
100000,0,23
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,23
100000,0,19
100000,0,20
100000,0,22
100000,0,24
100000,0,24
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,23
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,24
100000,0,21
100000,0,20
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,23
100000,0,22
100000,0,21
100000,0,23
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,19
100000,0,23
100000,0,22
100000,0,19
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,23
100000,0,20
100000,0,22
100000,0,19
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,22
100000,0,19
100000,0,20
100000,0,20
100000,0,23
100000,0,22
100000,0,22
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,24
100000,0,22
100000,0,20
100000,0,22
100000,0,24
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,24
100000,0,22
100000,0,22
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,24
100000,0,24
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,20
100000,0,22
100000,0,23
100000,0,22
100000,0,21
100000,0,24
100000,0,22
100000,0,23
100000,0,19
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,19
100000,0,20
100000,0,23
100000,0,24
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,23
100000,0,21
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,19
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,24
100000,0,22
100000,0,22
100000,0,23
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,19
100000,0,21
100000,0,19
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,22
100000,0,24
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,23
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,25
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,23
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,19
100000,0,20
100000,0,27
100000,0,20
100000,0,22
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,19
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,24
100000,0,20
100000,0,21
100000,0,24
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,23
100000,0,21
100000,0,19
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,19
100000,0,23
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,25
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,19
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,25
100000,0,21
100000,0,20
100000,0,24
100000,0,20
100000,0,22
100000,0,22
100000,0,23
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,23
100000,0,22
100000,0,24
100000,0,21
100000,0,23
100000,0,25
100000,0,22
100000,0,21
100000,0,22
100000,0,20
100000,0,28
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,19
100000,0,25
100000,0,21
100000,0,24
100000,0,23
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,19
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,23
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,19
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,24
100000,0,22
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,23
100000,0,21
100000,0,19
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,24
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,19
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,23
100000,0,21
100000,0,24
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,19
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,23
100000,0,19
100000,0,23
100000,0,22
100000,0,20
100000,0,24
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,23
100000,0,22
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,23
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,24
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,19
100000,0,22
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,19
100000,0,21
100000,0,23
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,22
100000,0,23
100000,0,24
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,24
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,19
100000,0,23
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,26
100000,0,20
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,19
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,25
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,19
100000,0,19
100000,0,19
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,24
100000,0,20
100000,0,22
100000,0,23
100000,0,21
100000,0,19
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,23
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,19
100000,0,19
100000,0,24
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,19
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,19
100000,0,21
100000,0,25
100000,0,19
100000,0,24
100000,0,21
100000,0,22
100000,0,23
100000,0,22
100000,0,20
100000,0,20
100000,0,23
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,24
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,23
100000,0,22
100000,0,20
100000,0,20
100000,0,23
100000,0,19
100000,0,20
100000,0,23
100000,0,22
100000,0,21
100000,0,22
100000,0,21
100000,0,24
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,22
100000,0,25
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,22
100000,0,23
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,23
100000,0,22
100000,0,21
100000,0,19
100000,0,20
100000,0,23
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,28
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,20
100000,0,23
100000,0,21
100000,0,23
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,24
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,23
100000,0,23
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,19
100000,0,21
100000,0,20
100000,0,22
100000,0,19
100000,0,20
100000,0,21
100000,0,22
100000,0,24
100000,0,22
100000,0,22
100000,0,22
100000,0,24
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,24
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,24
100000,0,23
100000,0,23
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,27
100000,0,20
100000,0,20
100000,0,21
100000,0,23
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,22
100000,0,19
100000,0,19
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,20
100000,0,25
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,19
100000,0,21
100000,0,23
100000,0,20
100000,0,18
100000,0,20
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,19
100000,0,21
100000,0,25
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,20
100000,0,19
100000,0,19
100000,0,21
100000,0,22
100000,0,22
100000,0,26
100000,0,19
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,24
100000,0,20
100000,0,22
100000,0,24
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,24
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,24
100000,0,25
100000,0,20
100000,0,19
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,23
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,19
100000,0,23
100000,0,20
100000,0,20
100000,0,23
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,24
100000,0,23
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,19
100000,0,21
100000,0,23
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,24
100000,0,20
100000,0,19
100000,0,20
100000,0,19
100000,0,21
100000,0,23
100000,0,20
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,24
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,19
100000,0,21
100000,0,19
100000,0,25
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,19
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,22
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,19
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,19
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,23
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,23
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,23
100000,0,23
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,20
100000,0,19
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,19
100000,0,23
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,23
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,20
100000,0,21
100000,0,20
100000,0,24
100000,0,20
100000,0,22
100000,0,20
100000,0,19
100000,0,20
100000,0,22
100000,0,20
100000,0,19
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,23
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,26
100000,0,21
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,23
100000,0,21
100000,0,22
100000,0,21
100000,0,20
100000,0,20
100000,0,23
100000,0,21
100000,0,25
100000,0,20
100000,0,19
100000,0,21
100000,0,21
100000,0,24
100000,0,20
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,20
100000,0,21
100000,0,24
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,23
100000,0,22
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,23
100000,0,20
100000,0,23
100000,0,20
100000,0,24
100000,0,19
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,20
100000,0,19
100000,0,21
100000,0,19
100000,0,24
100000,0,21
100000,0,20
100000,0,27
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,22
100000,0,19
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,22
100000,0,22
100000,0,22
100000,0,21
100000,0,20
100000,0,23
100000,0,23
100000,0,20
100000,0,20
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,20
100000,0,22
100000,0,20
100000,0,21
100000,0,24
100000,0,21
100000,0,23
100000,0,21
100000,0,24
100000,0,21
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,22
100000,0,22
100000,0,20
100000,0,26
100000,0,22
100000,0,21
100000,0,20
100000,0,22
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,27
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,21
100000,0,22
100000,0,19
100000,0,20
100000,0,21
100000,0,19
100000,0,22
100000,0,21
100000,0,21
100000,0,22
100000,0,23
100000,0,20
100000,0,23
100000,0,21
100000,0,24
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,20
100000,0,20
100000,0,22
100000,0,23
100000,0,21
100000,0,24
100000,0,21
100000,0,19
100000,0,20
100000,0,21
100000,0,21
100000,0,20
100000,0,20
100000,0,21
100000,0,22
100000,0,20
100000,0,20
100000,0,19
100000,0,22
100000,0,20
100000,0,20
100000,0,21
100000,0,19
100000,0,24
100000,0,21
100000,0,21
100000,0,20
100000,0,21
100000,0,21
100000,0,21
100000,0,22
100000,0,20
100000,0,21
100000,0,21
100000,0,23
100000,0,21
100000,0,20
100000,0,21
100000,0,20
100000,0,23
100000,0,21
100000,0,19
100000,0,22
100000,0,23
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,21
100000,0,20
100000,0,20
